Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
39,0.9413457556935818,0.9427743271221531,0.9416409738425889,0.9430866990923958,0.8990540425757816,0.8995155810373202,0.9380000000000001,0.9421666666666667,0.855355999999665,0.000796259999879112,0.0035369900000659983,0.00010991000017384067,5.7,5.7,1407.8,2932.8
40,0.9370600414078675,0.9370600414078675,0.937454001263578,0.9374944510730605,0.8880172532781228,0.8844932844932846,0.9380000000000001,0.9421666666666667,0.8526332700004786,0.000803260000066075,0.0034626800004843973,0.00012174000021332176,5.7,5.7,1390.8,2904.0
41,0.9370600414078675,0.9384886128364389,0.937454001263578,0.9388997265133849,0.8880172532781228,0.8884787917396613,0.9380000000000001,0.9421666666666667,0.850414670000464,0.0007971600001837942,0.0034847400003855,0.00012311000009503914,5.7,5.7,1390.8,2904.0
42,0.9370600414078675,0.9384886128364389,0.937454001263578,0.9388997265133849,0.8880172532781228,0.8884787917396613,0.9380000000000001,0.9421666666666667,0.8462678500000038,0.0008003399996596272,0.0033856300002298666,0.00011787999992520781,5.4,5.5,1365.3,2875.2
43,0.935631469979296,0.9370600414078675,0.9360679804816389,0.9375100602348884,0.8846326378935074,0.8852024384633079,0.9380000000000001,0.9421666666666667,0.843638920000194,0.0008080400002654642,0.0033279200000833954,0.00012367999988782685,5.3,5.4,1348.3,2846.4
44,0.935631469979296,0.935631469979296,0.9360679804816389,0.9361047847945642,0.8846326378935074,0.8812169312169311,0.9380000000000001,0.9421666666666667,0.8491792600001645,0.0007882000001700363,0.0033494799998152304,0.00011781000030168798,5.3,5.4,1348.3,2846.4
45,0.935631469979296,0.935631469979296,0.9360679804816389,0.9361047847945642,0.8846326378935074,0.8812169312169311,0.9380000000000001,0.9421666666666667,0.8480077999998684,0.0008036399998673005,0.003321929999947315,0.00012145000000600703,5.3,5.4,1348.3,2846.4
46,0.935631469979296,0.9370600414078675,0.9360679804816389,0.9375100602348884,0.8846326378935074,0.8852024384633079,0.9380000000000001,0.9421666666666667,0.848900009999852,0.0008280999998532934,0.0037258000002111658,0.00011893000009877142,5.3,5.4,1331.3,2817.6
47,0.935631469979296,0.9370600414078675,0.9360679804816389,0.9375100602348884,0.8846326378935074,0.8852024384633079,0.9380000000000001,0.9421666666666667,0.8512542399997983,0.0007821399998647393,0.0032615899997836097,0.0001107199999751174,5.3,5.4,1331.3,2817.6
48,0.9299171842650104,0.9313457556935818,0.9301760344587031,0.9316181142119525,0.8825347357956053,0.883104536365406,0.9213333333333333,0.9255000000000001,0.8399612900000648,0.0007773000001179753,0.003200930000457447,0.00011326000039844076,5.3,5.4,1322.8,2803.2
49,0.9299171842650104,0.9313457556935818,0.9301760344587031,0.9316181142119525,0.8825347357956053,0.883104536365406,0.9213333333333333,0.9255000000000001,0.8433172300001388,0.0007898899997599073,0.0032374700002037573,0.00011341999979777028,5.3,5.4,1322.8,2803.2
50,0.9299171842650104,0.9299171842650104,0.9301760344587031,0.9302128387716284,0.8825347357956053,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8371882599998571,0.0008015299999897252,0.0032388699997682124,0.00011923000001843321,5.3,5.4,1314.3,2788.8
51,0.9299171842650104,0.9299171842650104,0.9301760344587031,0.9302128387716284,0.8825347357956053,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8455242499998349,0.0008007299999007955,0.003205550000348012,0.00012261000028956914,5.3,5.4,1314.3,2788.8
52,0.9299171842650104,0.9313457556935818,0.9301760344587031,0.9316181142119525,0.8825347357956053,0.883104536365406,0.9213333333333333,0.9255000000000001,0.8415426199999274,0.0007805299999745329,0.0031919799994284404,0.00011818999992101454,5.2,5.3,1305.8,2774.1
53,0.9299171842650104,0.9313457556935818,0.9301760344587031,0.9316181142119525,0.8825347357956053,0.883104536365406,0.9213333333333333,0.9255000000000001,0.8401225100000375,0.0007854799998312956,0.003093540000190842,0.00011524999990797369,5.2,5.3,1288.8,2745.3
54,0.9299171842650104,0.9299171842650104,0.9301760344587031,0.9302128387716284,0.8825347357956053,0.8791190291190292,0.9213333333333333,0.9255000000000001,0.8451886900000318,0.0007995500001925393,0.0030558900003597954,0.00012171000053058378,5.2,5.3,1280.3,2730.9
55,0.9299171842650104,0.9313457556935818,0.9301760344587031,0.9316181142119525,0.8825347357956053,0.883104536365406,0.9213333333333333,0.9255000000000001,0.8396010899999965,0.0008023799999136827,0.003052889999707986,0.0001203399997393717,5.2,5.3,1280.3,2730.9
