Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
51,0.9413871635610767,0.9370393374741202,0.9412875549472007,0.9368993718658187,0.9159971067579763,0.9143879236705323,0.9168333333333335,0.9045,0.03567164999985835,0.000530129999970086,0.004111860000193701,0.00010930999997071922,6.5,5.9,1544.7,2877.2
52,0.9299585921325052,0.9527950310559007,0.9303683131496892,0.9528244810161575,0.8837756687756688,0.9259710144927537,0.9293333333333333,0.9376666666666666,0.03772872999998071,0.0005287300000418327,0.00429078999968624,0.00010202999983448535,7.2,5.7,1579.9,2833.7
53,0.9327950310559008,0.9471221532091099,0.9330262111111549,0.9473767785672506,0.8831749771967162,0.9129915824915823,0.93,0.9421666666666667,0.03948288999999931,0.0005271399999401183,0.004858669999885023,0.00013101000022288644,7.1,6.0,1638.8,2805.2
54,0.9256107660455488,0.9399171842650104,0.9259650929947039,0.9397295939228325,0.8755535098750992,0.9130864667157574,0.9211666666666668,0.917,0.03679418000028818,0.0005485299998326809,0.003961410000010801,0.00011654999998427229,6.4,6.0,1485.8,2747.6
55,0.9342236024844721,0.9471014492753623,0.9343745896101916,0.9474320485334194,0.8878159305295737,0.9055644062446306,0.9293333333333333,0.9505000000000001,0.038382320000164324,0.0005326899998181033,0.0042235100001562385,0.00011086999966209987,6.7,5.8,1545.0,2761.4
56,0.9198136645962733,0.9456935817805384,0.9199710256056232,0.9455129705468778,0.8694591230026012,0.9188256558256558,0.909,0.9256666666666667,0.03599672000018472,0.0005216099998506252,0.00401304000060918,0.00010952999982691836,6.7,5.2,1536.0,2718.5
57,0.9313457556935818,0.9328364389233956,0.9315590738129608,0.9333525285915671,0.8882185391930518,0.8807884305710392,0.9211666666666666,0.9380000000000001,0.034064229999603415,0.000517279999985476,0.0037288299996362183,0.00010794000008900184,6.0,5.4,1442.8,2747.6
58,0.9327536231884059,0.942815734989648,0.9326879942193178,0.9430312020864671,0.9000083250083251,0.912470556679702,0.9083333333333334,0.9296666666666666,0.03655417000027228,0.0005268500002785004,0.00414083000014216,0.0001202099998408812,7.2,5.2,1553.3,2617.4
59,0.9256107660455486,0.9470600414078675,0.9263212305015822,0.9470640419055935,0.8680002923919112,0.9188971994189385,0.9335000000000001,0.9295,0.03598304000024655,0.0005224799999268726,0.00404809000028763,0.00011806999973487108,6.6,5.7,1536.0,2747.6
60,0.9255072463768116,0.9427329192546583,0.9259154245466823,0.9431974245845035,0.8760359174669519,0.8899031058341403,0.9209999999999999,0.9543333333333333,0.03320667000007234,0.000547500000357104,0.0033811700002843283,0.0001220400003148825,6.3,6.1,1365.9,2718.2
61,0.9427950310559007,0.9527743271221532,0.9428435770806642,0.9529010617366026,0.9090272247880945,0.9240222965440358,0.9291666666666666,0.942,0.036532579999766314,0.0005529400001250906,0.004024720000597881,0.00015422999986185458,6.0,5.5,1459.9,2762.0
62,0.9112836438923397,0.9413250517598344,0.9116685345409639,0.9418859794950751,0.854744242957886,0.8857542144678577,0.9001666666666667,0.9585000000000001,0.03657095999988087,0.0005773000000772299,0.00366241000010632,0.00014687999992020196,6.2,5.5,1408.8,2790.5
63,0.9341407867494824,0.9399378881987579,0.9339377549732737,0.9398011069827964,0.9076436504393579,0.90860582010582,0.9085000000000001,0.9218333333333334,0.04079963000003772,0.0005781200003184495,0.004421709999951418,0.00016287000016745878,7.3,5.5,1554.2,2718.5
64,0.9327536231884059,0.9484886128364389,0.9330962411499183,0.948582950608665,0.8851848192065583,0.9170047657656353,0.9295,0.9380000000000001,0.03680738999973983,0.0005363600002965541,0.004053760000169859,0.0001205700002174126,6.9,6.1,1485.5,2848.4
65,0.9270186335403727,0.9385300207039338,0.9277244104697283,0.9386637911795571,0.8636210067322656,0.9070464688290775,0.9460000000000001,0.9213333333333334,0.03747411999993346,0.0005266600001050392,0.0040058999999018855,0.00011585000011109514,6.9,5.2,1502.8,2646.5
