Min Leaf Split,Accuracy,SKlearn Accuracy,F1-Score,SKlearn F1-Score,Precision,SKlearn Presicion,Recall,SKlearn Recall,Fitting Time,SKlearn Fitting Time,Prediction Time,SKlearn Prediction Time,Tree Depth,SKlearn Tree Depth,Model Size,SKlearn Model Size
49,0.9285093167701864,0.9299378881987579,0.9280088582008498,0.929378216663103,0.909465324530542,0.9132202652420045,0.8798333333333334,0.8798333333333334,0.693902270000217,0.000725839999904565,0.0025314499995147343,0.00011527999995450955,4.1,4.1,1154.5,2444.7
50,0.9285093167701864,0.9284886128364389,0.9280088582008498,0.9278882936431959,0.909465324530542,0.9130226367835064,0.8798333333333334,0.8756666666666668,0.6919238899999982,0.0007241000002977671,0.002557469999737805,0.00011742999977286672,4.1,4.1,1154.5,2444.7
51,0.9256521739130437,0.9256521739130437,0.9250628851893818,0.9250628851893818,0.9126121776773951,0.9126121776773951,0.8673333333333334,0.8673333333333334,0.6907500100000107,0.0007228499998745974,0.002557489999890095,0.00010899999979301356,4.1,4.1,1146.0,2430.0
52,0.9256521739130437,0.9242028985507247,0.9250628851893818,0.9235729621694746,0.9126121776773951,0.9124145492188971,0.8673333333333334,0.8631666666666667,0.6910060999996859,0.0007308399997782544,0.0025170299997625987,0.00011566000048333081,4.1,4.1,1146.0,2430.0
53,0.9256521739130437,0.9242028985507247,0.9250628851893818,0.9235729621694746,0.9126121776773951,0.9124145492188971,0.8673333333333334,0.8631666666666667,0.6904048300002614,0.0007195199998022872,0.0025372399995831074,0.00010965999972540885,4.1,4.1,1146.0,2430.0
54,0.9256521739130437,0.9256521739130437,0.9250628851893818,0.9250628851893818,0.9126121776773951,0.9126121776773951,0.8673333333333334,0.8673333333333334,0.6772486800002298,0.0007079500001054839,0.0024115599999277038,0.00010837000008905307,4.1,4.1,1129.0,2400.6
55,0.9256521739130437,0.9256521739130437,0.9250628851893818,0.9250628851893818,0.9126121776773951,0.9126121776773951,0.8673333333333334,0.8673333333333334,0.68764805000028,0.0007233899999846471,0.0024142799999026464,0.00011555000019143335,4.1,4.1,1129.0,2400.6
56,0.9256521739130437,0.9256314699792961,0.9250628851893818,0.924942320631728,0.9126121776773951,0.9161694899303596,0.8673333333333334,0.8631666666666667,0.6814952500000799,0.0007138299997677677,0.0024114399997415604,0.00010766999985207803,4.1,4.1,1129.0,2400.6
57,0.9256521739130437,0.9242028985507247,0.9250628851893818,0.9235729621694746,0.9126121776773951,0.9124145492188971,0.8673333333333334,0.8631666666666667,0.6834006999995836,0.0007139499999539112,0.0024089900001854404,0.0001179299999421346,4.1,4.1,1120.5,2385.9
58,0.9256521739130437,0.9256521739130437,0.9250628851893818,0.9250628851893818,0.9126121776773951,0.9126121776773951,0.8673333333333334,0.8673333333333334,0.6825011600001745,0.0007240000002639135,0.002393070000289299,0.00011467999993328704,4.1,4.1,1120.5,2385.9
